"MTU","Out Area","In Area","Physical Flow (MW)"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","Austria (AT)","2882.07"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","Belgium (BE)","250.98"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","Czech Republic (CZ)","1763.45"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","Denmark (DK)","3071.21"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","France (FR)","1455.34"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","Luxembourg (LU)","150.92"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","Netherlands (NL)","2143.63"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","Norway (NO)","840.12"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","Poland (PL)","652.26"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","Sweden (SE)","203.41"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Germany (DE)","Switzerland (CH)","3389.74"
"01/01/2026 11:45:00 - 01/01/2026 12:00:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","Austria (AT)","2890.59"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","Belgium (BE)","714.58"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","Czech Republic (CZ)","1630.14"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","Denmark (DK)","2927.60"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","France (FR)","1306.49"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","Luxembourg (LU)","142.86"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","Netherlands (NL)","1525.73"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","Norway (NO)","1016.27"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","Poland (PL)","470.08"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","Sweden (SE)","203.42"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Germany (DE)","Switzerland (CH)","3431.68"
"01/01/2026 12:00:00 - 01/01/2026 12:15:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","Austria (AT)","2913.76"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","Belgium (BE)","858.60"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","Czech Republic (CZ)","1641.97"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","Denmark (DK)","2923.26"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","France (FR)","1215.48"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","Luxembourg (LU)","147.57"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","Netherlands (NL)","1445.02"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","Norway (NO)","1039.23"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","Poland (PL)","509.09"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","Sweden (SE)","203.40"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Germany (DE)","Switzerland (CH)","3358.42"
"01/01/2026 12:15:00 - 01/01/2026 12:30:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","Austria (AT)","2871.97"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","Belgium (BE)","975.48"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","Czech Republic (CZ)","1513.48"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","Denmark (DK)","2915.12"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","France (FR)","1322.45"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","Luxembourg (LU)","151.71"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","Netherlands (NL)","1429.47"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","Norway (NO)","1037.35"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","Poland (PL)","423.18"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","Sweden (SE)","203.41"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Germany (DE)","Switzerland (CH)","3376.65"
"01/01/2026 12:30:00 - 01/01/2026 12:45:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","Austria (AT)","2926.88"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","Belgium (BE)","945.42"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","Czech Republic (CZ)","1624.44"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","Denmark (DK)","2993.62"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","France (FR)","1284.90"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","Luxembourg (LU)","153.37"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","Netherlands (NL)","1435.16"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","Norway (NO)","1023.81"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","Poland (PL)","554.72"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","Sweden (SE)","203.43"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Germany (DE)","Switzerland (CH)","3424.35"
"01/01/2026 12:45:00 - 01/01/2026 13:00:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","Austria (AT)","2890.10"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","Belgium (BE)","455.62"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","Czech Republic (CZ)","1690.74"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","Denmark (DK)","2881.27"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","France (FR)","1333.84"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","Luxembourg (LU)","185.28"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","Netherlands (NL)","2318.71"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","Norway (NO)","997.10"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","Poland (PL)","760.65"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","Sweden (SE)","203.42"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Germany (DE)","Switzerland (CH)","3371.23"
"01/01/2026 13:00:00 - 01/01/2026 13:15:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","Austria (AT)","2881.78"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","Belgium (BE)","520.46"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","Czech Republic (CZ)","1878.47"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","Denmark (DK)","2958.43"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","France (FR)","1176.97"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","Luxembourg (LU)","183.72"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","Netherlands (NL)","2175.98"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","Norway (NO)","995.81"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","Poland (PL)","1008.90"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","Sweden (SE)","203.40"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Germany (DE)","Switzerland (CH)","3240.52"
"01/01/2026 13:15:00 - 01/01/2026 13:30:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","Austria (AT)","2797.93"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","Belgium (BE)","890.66"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","Czech Republic (CZ)","1887.66"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","Denmark (DK)","2970.14"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","France (FR)","950.86"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","Luxembourg (LU)","153.79"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","Netherlands (NL)","1916.51"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","Norway (NO)","987.34"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","Poland (PL)","1065.84"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","Sweden (SE)","203.43"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Germany (DE)","Switzerland (CH)","3084.41"
"01/01/2026 13:30:00 - 01/01/2026 13:45:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","Austria (AT)","2692.24"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","Belgium (BE)","846.15"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","Czech Republic (CZ)","1796.03"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","Denmark (DK)","3035.27"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","France (FR)","943.97"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","Luxembourg (LU)","162.48"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","Netherlands (NL)","1940.24"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","Norway (NO)","1013.87"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","Poland (PL)","969.22"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","Sweden (SE)","203.42"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Germany (DE)","Switzerland (CH)","3121.05"
"01/01/2026 13:45:00 - 01/01/2026 14:00:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","Austria (AT)","2633.93"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","Belgium (BE)","165.86"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Belgium (BE)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","Czech Republic (CZ)","1699.96"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","Denmark (DK)","2696.16"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","France (FR)","1349.13"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","Luxembourg (LU)","226.45"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","Netherlands (NL)","2935.02"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","Norway (NO)","1205.04"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","Poland (PL)","1001.57"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","Sweden (SE)","203.36"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Germany (DE)","Switzerland (CH)","3224.85"
"01/01/2026 14:00:00 - 01/01/2026 14:15:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","Austria (AT)","2647.43"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","Belgium (BE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Belgium (BE)","Germany (DE)","161.03"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","Czech Republic (CZ)","1823.62"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","Denmark (DK)","2548.07"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","France (FR)","1236.66"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","Luxembourg (LU)","235.70"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","Netherlands (NL)","2941.75"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","Norway (NO)","1279.04"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","Poland (PL)","1226.33"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","Sweden (SE)","203.40"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Germany (DE)","Switzerland (CH)","3256.15"
"01/01/2026 14:15:00 - 01/01/2026 14:30:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","Austria (AT)","2898.68"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","Belgium (BE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Belgium (BE)","Germany (DE)","244.60"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","Czech Republic (CZ)","1915.16"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Czech Republic (CZ)","Germany (DE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","Denmark (DK)","2730.38"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Denmark (DK)","Germany (DE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","France (FR)","940.95"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","France (FR)","Germany (DE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","Luxembourg (LU)","223.04"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Luxembourg (LU)","Germany (DE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","Netherlands (NL)","2684.37"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Netherlands (NL)","Germany (DE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","Norway (NO)","1309.67"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Norway (NO)","Germany (DE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","Poland (PL)","1440.40"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Poland (PL)","Germany (DE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","Sweden (SE)","203.40"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Sweden (SE)","Germany (DE)","0.00"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Germany (DE)","Switzerland (CH)","3445.75"
"01/01/2026 14:30:00 - 01/01/2026 14:45:00","Switzerland (CH)","Germany (DE)","0.00"
"01/01/2026 14:45:00 - 01/01/2026 15:00:00","Germany (DE)","Austria (AT)","2889.94"
"01/01/2026 14:45:00 - 01/01/2026 15:00:00","Austria (AT)","Germany (DE)","0.00"
"01/01/2026 14:45:00 - 01/01/2026 15:00:00","Germany (DE)","Belgium (BE)","0.00"
"01/01/2026 14:45:00 - 01/01/2026 15:00:00","Belgium (BE)","Germany (DE)","200.83"
