Time,Biomass,Fossil Gas,Fossil Hard coal,Fossil Oil,Hydro Pumped Storage,Hydro Water Reservoir,Nuclear,Other,Wind Onshore,??,BE,DK,FR,IE,NL,NO
2025-01-06 20:30:00,2338,10366,0,0,80,764,4981,447,13852,0,0,0,0,696,0,0
2025-01-06 21:00:00,2353,8399,0,0,172,749,4974,441,13606,0,0,0,0,436,0,0
2025-01-06 21:30:00,2312,6941,0,0,108,746,4974,358,13235,0,0,0,0,316,0,0
2025-01-06 22:00:00,2127,5614,0,0,322,687,4975,309,12677,0,0,0,0,196,0,0
2025-01-06 22:30:00,1904,4646,0,0,164,650,4973,285,12128,0,0,0,0,256,0,0
2025-01-06 23:00:00,1507,4166,0,0,0,598,4982,317,11975,0,0,0,0,434,0,0
2025-01-06 23:30:00,1458,3690,0,0,0,592,4973,289,11914,0,0,0,0,654,0,0
2025-01-07 00:00:00,1303,3668,0,0,0,569,4973,328,11803,0,0,0,0,570,0,0
2025-01-07 00:30:00,1078,3983,0,0,0,590,4975,663,11949,0,0,0,0,436,0,0
2025-01-07 01:00:00,1073,3978,0,0,0,566,4967,573,11890,0,0,0,0,506,0,0
2025-01-07 01:30:00,1070,3905,0,0,0,558,4972,351,11889,0,0,0,0,662,0,0
2025-01-07 02:00:00,1062,3898,0,0,0,505,4972,358,11887,0,0,0,0,656,0,0
2025-01-07 02:30:00,1062,3719,0,0,0,505,4976,324,12103,0,0,0,0,752,0,0
2025-01-07 03:00:00,1060,3647,0,0,0,503,4975,346,12016,0,0,0,0,780,0,0
2025-01-07 03:30:00,1060,4048,0,0,0,500,4979,312,12209,0,0,0,0,782,0,0
2025-01-07 04:00:00,1054,4368,0,0,0,499,4976,255,12524,0,0,0,0,786,0,0
2025-01-07 04:30:00,1053,4045,0,0,0,500,4973,244,12996,0,0,0,0,786,0,0
2025-01-07 05:00:00,1163,4562,0,0,0,515,4975,246,12952,0,0,0,0,786,0,0
2025-01-07 05:30:00,1471,4987,0,0,0,565,4973,259,12622,0,0,0,0,830,0,0
2025-01-07 06:00:00,1935,6347,0,0,0,613,4973,365,12033,0,0,0,0,760,0,0
2025-01-07 06:30:00,2246,8668,0,0,0,649,4977,329,11862,0,0,0,0,930,0,0
2025-01-07 07:00:00,2326,10692,0,0,424,678,4972,519,11981,0,0,0,0,884,0,0
2025-01-07 07:30:00,2324,12844,0,0,792,683,4975,533,11648,0,0,0,0,970,0,0
2025-01-07 08:00:00,2323,14083,0,0,354,695,4974,753,11705,0,0,0,0,982,0,0
2025-01-07 08:30:00,2303,14654,0,0,312,697,4973,899,11377,0,0,0,0,982,0,0
2025-01-07 09:00:00,2305,15073,0,0,540,720,4972,1016,11476,0,0,0,0,998,0,0
2025-01-07 09:30:00,2299,15259,0,0,602,656,4970,656,11663,0,0,0,0,1124,0,0
2025-01-07 10:00:00,2295,15259,0,0,0,628,4986,389,12446,0,0,0,0,1260,0,0
2025-01-07 10:30:00,2302,15065,0,0,0,628,4988,333,12228,0,0,0,0,1424,0,0
2025-01-07 11:00:00,2302,14677,0,0,0,588,4979,376,12625,0,0,0,0,1496,0,0
2025-01-07 11:30:00,2307,14237,0,0,0,572,4975,301,13082,0,0,0,0,1494,0,0
2025-01-07 12:00:00,2303,13854,0,0,0,559,4968,260,13535,0,0,0,0,1496,0,0
2025-01-07 12:30:00,2312,13470,0,0,0,559,4975,241,13961,0,0,0,0,1496,0,0
2025-01-07 13:00:00,2313,13557,0,0,0,565,4964,303,13943,0,0,0,0,1494,0,0
2025-01-07 13:30:00,2311,13554,0,0,0,565,4974,278,13788,0,0,0,0,1494,0,0
2025-01-07 14:00:00,2324,13562,0,0,0,565,4964,408,13525,0,0,0,0,1494,0,0
2025-01-07 14:30:00,2335,13920,0,0,0,563,4975,403,13424,0,0,0,0,1496,0,0
2025-01-07 15:00:00,2346,14757,0,0,240,564,4970,420,13410,0,0,0,0,1496,0,0
2025-01-07 15:30:00,2356,15647,0,0,348,577,4972,411,13182,0,0,0,0,1496,0,0
2025-01-07 16:00:00,2370,16353,0,0,36,640,4976,632,13555,0,0,0,0,1496,0,0
2025-01-07 16:30:00,2378,16592,0,0,0,669,4971,1164,14163,0,0,0,0,1496,0,0
2025-01-07 17:00:00,2387,16165,0,0,540,679,4969,1819,14361,0,0,0,0,1496,0,0
2025-01-07 17:30:00,2395,16504,0,0,156,677,4975,1670,14700,0,0,0,0,1496,0,0
2025-01-07 18:00:00,2458,16285,0,0,212,679,4965,1083,14824,0,0,0,0,1496,0,0
2025-01-07 18:30:00,2431,16072,0,0,476,691,4967,908,14674,0,0,0,0,1496,0,0
2025-01-07 19:00:00,2379,15976,0,0,20,671,4974,701,14704,0,0,0,0,1440,0,0
2025-01-07 19:30:00,2394,14766,0,0,234,675,4965,571,14339,0,0,0,0,1280,0,0
2025-01-07 20:00:00,2451,13754,0,0,0,675,4970,454,14205,0,0,0,0,1130,0,0
2025-01-07 20:30:00,2483,11953,0,0,202,608,4969,414,14162,0,0,0,0,1000,0,0
2025-01-07 21:00:00,2479,10445,0,0,0,585,4978,380,14120,0,0,0,0,982,0,0
2025-01-07 21:30:00,2489,8441,0,0,0,579,4969,419,13929,0,0,0,0,982,0,0
2025-01-07 22:00:00,2450,6942,0,0,0,564,4975,418,13796,0,0,0,0,982,0,0
2025-01-07 22:30:00,2142,5855,0,0,0,539,4971,476,13405,0,0,0,0,982,0,0
2025-01-07 23:00:00,1901,5954,0,0,0,486,4972,385,13489,0,0,0,0,980,0,0
2025-01-07 23:30:00,1795,5691,0,0,0,480,4976,379,13454,0,0,0,0,982,0,0
2025-01-08 00:00:00,1798,5647,0,0,0,462,4973,345,13389,0,0,0,0,942,0,0
2025-01-08 00:30:00,1789,5950,0,0,0,462,4960,391,13146,0,0,0,0,932,0,0
2025-01-08 01:00:00,1788,5783,0,0,0,460,4966,320,12977,0,0,0,0,932,0,0
2025-01-08 01:30:00,1792,5620,0,0,0,425,4961,379,12734,0,0,0,0,932,0,0
2025-01-08 02:00:00,1840,5927,0,0,0,400,4968,296,12308,0,0,0,0,930,0,0
2025-01-08 02:30:00,1796,5790,0,0,0,400,4959,444,11690,0,0,0,0,930,0,0
2025-01-08 03:00:00,1795,5859,0,0,0,400,4970,332,11260,0,0,0,0,932,0,0
2025-01-08 03:30:00,1807,5765,0,0,0,401,4972,303,11066,0,0,0,0,932,0,0
2025-01-08 04:00:00,1929,6488,0,0,0,401,4964,313,10437,0,0,0,0,932,0,0
2025-01-08 04:30:00,2011,6806,0,0,0,404,4969,413,9914,0,0,0,0,932,0,0
2025-01-08 05:00:00,1875,7397,0,0,0,421,4970,389,9806,0,0,0,0,920,0,0
2025-01-08 05:30:00,1983,8707,0,0,0,452,4972,307,9476,0,0,0,0,958,0,0
2025-01-08 06:00:00,2347,12942,0,0,0,478,4969,425,9151,0,0,0,0,872,0,0
2025-01-08 06:30:00,2455,15768,0,0,0,494,4966,568,8728,0,0,0,0,958,0,0
2025-01-08 07:00:00,2387,18664,0,0,530,521,4963,537,8445,0,0,0,0,968,0,0
2025-01-08 07:30:00,2379,20468,0,0,726,522,4965,961,7682,0,0,0,0,982,0,0
2025-01-08 08:00:00,2403,21104,0,0,716,528,4965,1108,6997,0,0,0,0,982,0,0
2025-01-08 08:30:00,2387,21953,0,0,526,540,4971,1276,6615,0,0,0,0,980,0,0
2025-01-08 09:00:00,2388,22782,0,0,370,712,4963,1473,6317,0,0,0,0,984,0,0
2025-01-08 09:30:00,2391,22964,0,0,546,740,4953,1682,5660,0,0,0,0,984,0,0
2025-01-08 10:00:00,2416,23141,0,0,656,790,4959,1815,5161,0,0,0,0,984,0,0
2025-01-08 10:30:00,2420,23282,0,0,740,855,4952,1603,5049,0,0,0,0,984,0,0
2025-01-08 11:00:00,2435,23879,0,0,1250,851,4961,1609,4334,0,0,0,0,994,0,0
2025-01-08 11:30:00,2442,24288,0,0,1098,884,4958,1590,3958,0,0,0,0,992,0,0
2025-01-08 12:00:00,2452,24631,0,0,1300,904,4963,1653,3525,0,0,0,0,994,0,0
2025-01-08 12:30:00,2494,24533,0,0,1608,918,4967,1781,3258,0,0,0,0,990,0,0
2025-01-08 13:00:00,2491,24306,0,0,1432,916,4963,1703,3201,0,0,0,0,866,0,0
2025-01-08 13:30:00,2504,24397,0,0,1492,835,4962,1472,3048,0,0,0,0,842,0,0
2025-01-08 14:00:00,2501,24648,0,0,1536,850,4970,1361,3105,0,0,0,0,754,0,0
2025-01-08 14:30:00,2529,24691,0,0,1626,908,4968,1457,2597,0,0,0,0,676,0,0
2025-01-08 15:00:00,2514,24920,0,0,1254,980,4973,1476,2542,0,0,0,0,718,0,0
2025-01-08 15:30:00,2545,24951,0,0,1652,983,4959,1390,2444,0,0,0,0,528,0,0
2025-01-08 16:00:00,2496,25408,0,0,1522,1111,4973,1762,2539,0,0,0,0,300,0,0
2025-01-08 16:30:00,2525,25431,0,0,1708,1105,4966,2321,2557,0,0,0,0,318,0,0
2025-01-08 17:00:00,2546,25302,0,0,1612,1134,4959,2592,2502,0,0,0,0,384,0,0
2025-01-08 17:30:00,2553,24993,0,0,1678,1133,4964,2560,2737,0,0,0,0,384,0,0
2025-01-08 18:00:00,2573,24799,0,0,1708,1133,4958,2250,2745,0,0,0,0,270,0,0
2025-01-08 18:30:00,2573,24534,0,0,1708,1131,4963,1948,2516,0,0,0,0,256,0,0
2025-01-08 19:00:00,2588,24335,0,0,1708,1096,4961,2258,2460,0,0,0,0,410,0,0
2025-01-08 19:30:00,2589,24209,0,0,1276,744,4958,1962,2342,0,0,0,0,578,0,0
2025-01-08 20:00:00,2552,23684,0,0,1078,692,4955,2019,2390,0,0,0,0,786,0,0
2025-01-08 20:30:00,2595,23325,0,0,384,675,4968,1606,2588,0,0,0,0,886,0,0
2025-01-08 21:00:00,2538,22319,0,0,492,659,4958,1174,2421,0,0,0,0,936,0,0
2025-01-08 21:30:00,2501,21565,0,0,0,681,4963,781,2250,0,0,0,0,854,0,0
2025-01-08 22:00:00,2502,19961,0,0,0,625,4960,526,2286,0,0,0,0,902,0,0
2025-01-08 22:30:00,2504,18476,0,0,0,582,4962,422,2524,0,0,0,0,896,0,0
2025-01-08 23:00:00,2499,16603,0,0,0,542,4960,463,2609,0,0,0,0,824,0,0
2025-01-08 23:30:00,2504,15498,0,0,0,528,4957,353,2604,0,0,0,0,764,0,0
2025-01-09 00:00:00,2512,15213,0,0,0,454,4956,727,2797,0,0,0,0,920,0,0
2025-01-09 00:30:00,2497,15131,0,0,0,450,4958,754,2936,0,0,0,0,764,0,0
2025-01-09 01:00:00,2514,15095,0,0,0,443,4959,612,3296,0,0,0,0,910,0,0
2025-01-09 01:30:00,2510,15075,0,0,0,418,4959,320,3786,0,0,0,0,932,0,0
2025-01-09 02:00:00,2515,14933,0,0,0,403,4958,278,4087,0,0,0,0,932,0,0
2025-01-09 02:30:00,2518,13856,0,0,0,403,4963,292,4878,0,0,0,0,932,0,0
2025-01-09 03:00:00,2532,13056,0,0,0,404,4966,284,5293,0,0,0,0,932,0,0
2025-01-09 03:30:00,2539,12519,0,0,0,404,4960,289,5522,0,0,0,0,932,0,0
2025-01-09 04:00:00,2533,13026,0,0,0,403,4967,278,5797,0,0,216,0,934,0,0
2025-01-09 04:30:00,2539,12629,0,0,0,404,4962,282,6461,0,0,268,0,906,0,0
2025-01-09 05:00:00,2539,13288,0,0,0,424,4960,310,6961,0,0,676,0,744,0,0
2025-01-09 05:30:00,2533,13696,0,0,0,456,4962,298,7424,0,0,696,0,610,0,0
2025-01-09 06:00:00,2536,16350,0,0,0,467,4963,446,7425,0,0,696,0,468,0,0
2025-01-09 06:30:00,2532,18782,0,0,0,478,4967,335,8115,0,0,674,0,628,0,0
2025-01-09 07:00:00,2534,20022,0,0,0,528,4961,451,8678,0,0,176,0,820,0,0
2025-01-09 07:30:00,2508,20603,0,0,0,557,4963,1191,8849,0,0,146,0,960,0,0
2025-01-09 08:00:00,2525,20679,0,0,0,592,4961,1355,8798,0,0,6,0,984,0,0
2025-01-09 08:30:00,2580,20733,0,0,0,585,4954,1675,8772,0,0,0,0,982,0,0
2025-01-09 09:00:00,2563,20673,0,0,0,565,4959,1803,8868,0,0,0,0,984,0,0
2025-01-09 09:30:00,2573,20585,0,0,44,521,4945,1501,9256,0,0,0,0,984,0,0
2025-01-09 10:00:00,2551,20441,0,0,0,504,4764,1009,9715,0,0,0,0,982,0,0
2025-01-09 10:30:00,2546,20390,0,0,20,503,4755,604,9351,0,0,0,0,982,0,0
2025-01-09 11:00:00,2527,20453,0,0,0,490,4761,739,8875,0,0,0,0,984,0,0
2025-01-09 11:30:00,2538,20381,0,0,0,504,4761,612,8443,0,0,0,0,984,0,0
2025-01-09 12:00:00,2549,20466,0,0,0,507,4762,615,8909,0,0,322,0,984,0,0
2025-01-09 12:30:00,2522,20341,0,0,0,489,4766,335,9672,0,0,346,0,984,0,0
2025-01-09 13:00:00,2513,20210,0,0,20,494,4764,323,10180,0,0,228,0,984,0,0
2025-01-09 13:30:00,2510,20045,0,0,40,528,4757,357,10550,0,0,234,0,984,0,0
2025-01-09 14:00:00,2484,20090,0,0,0,530,4765,332,11104,0,0,506,0,984,0,0
2025-01-09 14:30:00,2471,20200,0,0,0,531,4766,321,11911,0,0,518,0,984,0,0
2025-01-09 15:00:00,2503,20187,0,0,0,547,4767,326,12047,0,0,542,0,984,0,0
2025-01-09 15:30:00,2553,20623,0,0,44,575,4774,556,12375,0,0,520,0,986,0,0
2025-01-09 16:00:00,2563,21010,0,0,0,580,4779,875,12514,0,0,0,0,984,0,0
2025-01-09 16:30:00,2564,21725,0,0,22,586,4772,1121,12359,0,0,0,0,984,0,0
2025-01-09 17:00:00,2566,21644,0,0,0,604,4773,1612,11711,0,0,0,0,984,0,0
2025-01-09 17:30:00,2555,21645,0,0,0,587,4778,1660,11553,0,0,0,0,980,0,0
2025-01-09 18:00:00,2541,21439,0,0,0,585,4768,1572,11863,0,0,0,0,984,0,0
2025-01-09 18:30:00,2538,21623,0,0,38,581,4766,1139,11982,0,0,0,0,984,0,0
2025-01-09 19:00:00,2538,21560,0,0,50,571,4764,685,11591,0,0,0,0,984,0,0
2025-01-09 19:30:00,2540,21431,0,0,0,569,4769,403,11558,0,0,0,0,984,0,0
2025-01-09 20:00:00,2522,20519,0,0,0,562,4770,304,11844,0,0,0,0,982,0,0
2025-01-09 20:30:00,2524,18737,0,0,0,527,4773,349,11878,0,0,0,0,982,0,0
2025-01-09 21:00:00,2533,17047,0,0,0,488,4768,327,11620,0,0,0,0,982,0,0
2025-01-09 21:30:00,2522,15440,0,0,0,483,4766,392,10663,0,0,0,0,982,0,0
2025-01-09 22:00:00,2509,13975,0,0,0,481,4771,466,10217,0,0,0,0,892,0,0
2025-01-09 22:30:00,2534,13058,0,0,0,481,4768,472,9736,0,0,0,0,752,0,0
2025-01-09 23:00:00,2504,12069,0,0,0,455,4771,312,9371,0,0,0,0,748,0,0
2025-01-09 23:30:00,2230,12085,0,0,0,454,4770,343,8766,0,0,0,0,794,0,0
2025-01-10 00:00:00,1859,12243,0,0,0,444,4769,453,8275,0,0,0,0,908,0,0
2025-01-10 00:30:00,1861,13176,0,0,0,442,4774,354,7725,0,0,0,0,800,0,0
2025-01-10 01:00:00,1945,13411,0,0,0,393,4776,326,7633,0,0,0,0,752,0,0
2025-01-10 01:30:00,2140,12722,0,0,0,377,4774,471,7375,0,0,0,0,752,0,0
2025-01-10 02:00:00,2500,12067,0,0,0,380,4773,332,7050,0,0,0,0,752,0,0
2025-01-10 02:30:00,2417,12412,0,0,0,385,4771,309,6732,0,0,0,0,702,0,0
2025-01-10 03:00:00,2403,11768,0,0,0,385,4746,493,6647,0,0,0,0,624,0,0
2025-01-10 03:30:00,2392,11680,0,0,0,385,4743,343,6147,0,0,0,0,548,0,0
2025-01-10 04:00:00,2369,12031,0,0,0,384,4744,359,5413,0,0,0,0,494,0,0
2025-01-10 04:30:00,2395,13255,0,0,0,384,4749,286,4631,0,0,0,0,506,0,0
2025-01-10 05:00:00,2498,16137,0,0,0,404,4742,371,4091,0,0,0,0,446,0,0
2025-01-10 05:30:00,2510,17571,0,0,0,425,4745,278,3972,0,0,0,0,230,0,0
2025-01-10 06:00:00,2505,19946,0,0,0,453,4741,346,3970,0,0,0,0,0,0,0
2025-01-10 06:30:00,2528,21488,0,0,0,469,4741,335,4202,0,0,0,0,0,0,0
2025-01-10 07:00:00,2538,21732,0,0,52,584,4745,360,4148,0,0,0,0,0,0,0
2025-01-10 07:30:00,2542,23085,0,0,170,612,4742,740,3650,0,0,0,0,0,0,0
2025-01-10 08:00:00,2546,23781,0,0,230,710,4748,1116,3546,0,0,0,0,0,0,0
2025-01-10 08:30:00,2557,24125,0,0,548,718,4743,1221,3293,0,0,0,0,0,0,0
2025-01-10 09:00:00,2560,24767,0,0,708,975,4745,1322,3107,0,0,0,0,0,0,0
2025-01-10 09:30:00,2560,24835,0,0,878,990,4746,1382,3122,0,0,0,0,0,0,0
2025-01-10 10:00:00,2546,24697,0,0,806,841,4750,1351,2968,0,0,0,0,0,0,0
2025-01-10 10:30:00,2548,24593,0,0,594,827,4739,1261,3227,0,0,0,0,0,0,0
2025-01-10 11:00:00,2565,24285,0,0,714,775,4741,1141,2845,0,0,0,0,0,0,0
2025-01-10 11:30:00,2565,24641,0,0,778,612,4739,932,2418,0,0,0,0,0,0,0
2025-01-10 12:00:00,2569,24381,0,0,484,573,4740,718,2354,0,0,0,0,0,0,0
2025-01-10 12:30:00,2566,24266,0,0,682,589,4745,646,2123,0,0,0,0,0,0,0
2025-01-10 13:00:00,2558,24155,0,0,330,588,4744,701,2392,0,0,0,0,0,0,0
2025-01-10 13:30:00,2555,23531,0,0,268,593,4743,822,2842,0,0,0,0,0,0,0
2025-01-10 14:00:00,2539,23634,0,0,218,607,4750,677,3203,0,0,0,0,0,0,0
2025-01-10 14:30:00,2539,23625,0,0,136,630,4749,716,3293,0,0,0,0,0,0,0
2025-01-10 15:00:00,2552,23834,0,0,596,744,4749,749,3285,0,0,0,0,0,0,0
2025-01-10 15:30:00,2550,24128,0,0,1100,663,4752,1020,3324,0,0,0,0,0,0,0
2025-01-10 16:00:00,2559,24760,0,0,1200,706,4745,1352,3180,0,0,0,0,0,0,0
2025-01-10 16:30:00,2561,24998,0,0,1102,729,4747,1951,3085,0,0,0,0,0,0,0
2025-01-10 17:00:00,2560,25185,0,0,1292,737,4739,2132,2794,0,0,0,0,0,0,0
2025-01-10 17:30:00,2565,24833,0,0,1108,738,4744,2090,2721,0,0,0,0,0,0,0
2025-01-10 18:00:00,2562,24964,0,0,1078,721,4745,1897,2780,0,0,0,0,0,0,0
2025-01-10 18:30:00,2564,24949,0,0,1082,723,4740,1638,2495,0,0,0,0,0,0,0
2025-01-10 19:00:00,2560,24155,0,0,724,720,4743,1452,2342,0,0,0,0,0,0,0
2025-01-10 19:30:00,2559,23549,0,0,618,699,4738,1353,2283,0,0,0,0,0,0,0
2025-01-10 20:00:00,2555,22992,0,0,508,653,4731,1046,2306,0,0,0,0,0,0,0
2025-01-10 20:30:00,2528,22856,0,0,588,622,4729,647,2106,0,0,0,0,0,0,0
2025-01-10 21:00:00,2500,22107,0,0,262,531,4735,414,2071,0,0,0,0,0,0,0
2025-01-10 21:30:00,2495,21508,0,0,240,519,4744,408,1947,0,0,0,0,0,0,0
2025-01-10 22:00:00,2498,20112,0,0,150,507,4751,316,1933,0,0,0,0,0,0,0
2025-01-10 22:30:00,2495,18534,0,0,140,506,4733,362,1933,0,0,0,0,0,0,0
2025-01-10 23:00:00,2491,16677,0,0,140,511,4741,336,1948,0,0,0,0,0,0,0
2025-01-10 23:30:00,2492,15550,0,0,128,504,4738,313,1984,0,0,0,0,0,0,0
2025-01-11 00:00:00,2489,15158,0,0,0,495,4744,336,2071,0,0,0,0,0,0,0
2025-01-11 00:30:00,2438,15131,0,0,0,461,4745,408,2085,0,0,0,0,0,0,0
2025-01-11 01:00:00,2370,15048,0,0,0,441,4748,332,2130,0,0,0,0,0,0,0
2025-01-11 01:30:00,2371,14420,0,0,0,440,4748,373,2151,0,0,0,0,0,0,0
2025-01-11 02:00:00,2373,14173,0,0,0,430,4740,327,2161,0,0,0,0,0,0,0
2025-01-11 02:30:00,2371,13908,0,0,0,406,4727,367,2078,0,0,0,0,0,0,0
2025-01-11 03:00:00,2375,14035,0,0,0,405,4727,294,2210,0,0,0,0,0,0,0
2025-01-11 03:30:00,2373,13598,0,0,0,405,4727,252,2405,0,0,0,0,0,0,0
2025-01-11 04:00:00,2378,13565,0,0,0,405,4721,186,2538,0,0,0,0,0,0,0
2025-01-11 04:30:00,2378,13441,0,0,0,402,4723,208,2497,0,0,0,0,0,0,0
2025-01-11 05:00:00,2379,13790,0,0,0,402,4726,175,2562,0,0,0,0,0,0,0
2025-01-11 05:30:00,2378,14225,0,0,0,402,4723,173,2792,0,0,0,0,0,0,0
2025-01-11 06:00:00,2378,15449,0,0,0,438,4725,185,2744,0,0,0,0,0,0,0
2025-01-11 06:30:00,2367,16272,0,0,0,459,4719,199,2867,0,0,0,0,0,0,0
2025-01-11 07:00:00,2304,17571,0,0,144,486,4722,328,2840,0,246,0,0,0,0,0
2025-01-11 07:30:00,2303,19225,0,0,56,489,4725,249,2786,0,260,0,0,72,0,0
2025-01-11 08:00:00,2301,20699,0,0,38,506,4727,309,2872,0,0,0,0,224,0,0
2025-01-11 08:30:00,2300,21493,0,0,168,514,4732,574,2890,0,0,0,0,412,0,0
2025-01-11 09:00:00,2291,21600,0,0,182,504,4730,386,3056,0,0,0,0,564,0,0
2025-01-11 09:30:00,2286,22012,0,0,164,518,4731,270,3088,0,0,0,0,758,0,0
2025-01-11 10:00:00,2287,22139,0,0,118,567,4736,282,3114,0,0,0,0,780,0,0
2025-01-11 10:30:00,2282,22238,0,0,90,584,4730,325,3203,0,0,0,0,868,0,0
2025-01-11 11:00:00,2279,22016,0,0,0,537,4733,362,3191,0,0,0,0,966,0,0
2025-01-11 11:30:00,2279,21707,0,0,0,502,4729,345,3042,0,0,0,0,982,0,0
2025-01-11 12:00:00,2284,21598,0,0,0,491,4729,381,2908,0,0,0,0,982,0,0
2025-01-11 12:30:00,2284,21600,0,0,0,498,4729,312,3055,0,0,0,0,982,0,0
2025-01-11 13:00:00,2278,21837,0,0,158,521,4717,356,2988,0,0,0,0,980,0,0
2025-01-11 13:30:00,2333,22087,0,0,0,530,4721,270,2944,0,0,0,0,982,0,0
2025-01-11 14:00:00,2357,22447,0,0,108,550,4717,260,2857,0,0,0,0,982,0,0
2025-01-11 14:30:00,2355,22873,0,0,2,564,4721,341,2880,0,0,0,0,982,0,0
2025-01-11 15:00:00,2357,23141,0,0,284,589,4721,338,2933,0,0,0,0,982,0,0
2025-01-11 15:30:00,2357,23397,0,0,506,629,4718,392,3158,0,0,0,0,984,0,0
2025-01-11 16:00:00,2357,23512,0,0,482,646,4722,691,3408,0,0,0,0,982,0,0
2025-01-11 16:30:00,2356,23729,0,0,652,661,4720,1206,3626,0,0,0,0,982,0,0
2025-01-11 17:00:00,2360,23814,0,0,880,673,4725,1885,3816,0,0,0,0,982,0,0
2025-01-11 17:30:00,2363,23991,0,0,1054,673,4724,1795,3628,0,0,0,0,982,0,0
2025-01-11 18:00:00,2366,24009,0,0,966,675,4729,1600,3669,0,0,0,0,982,0,0
2025-01-11 18:30:00,2354,23902,0,0,1090,669,4728,1292,3579,0,0,0,0,982,0,0
2025-01-11 19:00:00,2364,23898,0,0,774,621,4726,866,3470,0,0,0,0,982,0,0
2025-01-11 19:30:00,2361,23731,0,0,630,630,4733,599,3369,0,0,0,0,982,0,0
2025-01-11 20:00:00,2362,23188,0,0,180,585,4722,362,3310,0,0,0,0,982,0,0
2025-01-11 20:30:00,2358,22342,0,0,6,560,4729,305,3244,0,0,0,0,982,0,0
2025-01-11 21:00:00,2365,21265,0,0,8,524,4728,273,3026,0,0,0,0,982,0,0
2025-01-11 21:30:00,2365,19937,0,0,136,526,4726,264,2609,0,0,0,0,982,0,0
2025-01-11 22:00:00,2364,18309,0,0,186,510,4724,334,2534,0,0,0,0,982,0,0
2025-01-11 22:30:00,2359,17034,0,0,126,513,4725,283,2933,0,0,0,0,982,0,0
2025-01-11 23:00:00,2349,15227,0,0,196,524,4726,475,2737,0,0,0,0,982,0,0
2025-01-11 23:30:00,2352,14407,0,0,84,526,4730,506,2505,0,0,0,0,982,0,0
2025-01-12 00:00:00,2353,14223,0,0,124,533,4725,516,2716,0,0,0,0,916,0,0
2025-01-12 00:30:00,2352,14106,0,0,102,535,4724,804,2999,0,0,0,0,834,0,0
2025-01-12 01:00:00,2351,14213,0,0,0,503,4718,448,2712,0,0,0,0,788,0,0
2025-01-12 01:30:00,2351,14005,0,0,0,464,4710,402,2395,0,0,0,0,872,0,0
2025-01-12 02:00:00,2346,13726,0,0,0,440,4711,438,2045,0,0,0,0,798,0,0
2025-01-12 02:30:00,2349,13715,0,0,0,413,4710,416,1626,0,0,0,0,670,0,0
2025-01-12 03:00:00,2360,13780,0,0,0,412,4709,389,1522,0,0,0,0,760,0,0
2025-01-12 03:30:00,2360,13539,0,0,0,412,4707,347,1598,0,0,0,0,604,0,0
2025-01-12 04:00:00,2361,13547,0,0,0,413,4707,362,1533,0,0,0,0,646,0,0
2025-01-12 04:30:00,2359,13716,0,0,0,430,4714,344,1382,0,0,0,0,652,0,0
2025-01-12 05:00:00,2358,13316,0,0,0,463,4708,248,1429,0,0,0,0,568,0,0
2025-01-12 05:30:00,2360,13143,0,0,0,481,4710,247,1439,0,0,0,0,440,0,0
2025-01-12 06:00:00,2353,13495,0,0,0,482,4712,249,1554,0,0,0,0,286,0,0
2025-01-12 06:30:00,2347,13909,0,0,0,474,4705,293,1766,0,0,0,0,148,0,0
2025-01-12 07:00:00,2344,15022,0,0,0,492,4709,312,2020,0,0,0,0,122,0,0
2025-01-12 07:30:00,2338,15129,0,0,0,493,4710,291,2276,0,0,0,0,114,0,0
2025-01-12 08:00:00,2353,15345,0,0,0,507,4708,286,2561,0,0,0,0,18,0,0
2025-01-12 08:30:00,2359,16452,0,0,0,507,4716,357,2850,0,0,0,0,0,0,0
2025-01-12 09:00:00,2358,17442,0,0,132,522,4709,340,2985,0,0,0,0,64,0,0
2025-01-12 09:30:00,2358,17821,0,0,140,530,4714,420,3307,0,0,0,0,126,0,0
2025-01-12 10:00:00,2358,17969,0,0,140,522,4719,536,3556,0,0,0,0,206,0,0
2025-01-12 10:30:00,2357,18159,0,0,140,526,4716,525,3866,0,0,0,0,198,0,0
2025-01-12 11:00:00,2356,18202,0,0,140,529,4714,522,4308,0,0,0,0,146,0,0
2025-01-12 11:30:00,2358,18403,0,0,0,571,4712,288,4774,0,0,0,0,188,0,0
2025-01-12 12:00:00,2359,18688,0,0,0,559,4706,293,5091,0,0,0,0,170,0,0
2025-01-12 12:30:00,2352,18552,0,0,0,503,4715,228,5760,0,0,0,0,132,0,0
2025-01-12 13:00:00,2353,18157,0,0,0,424,4707,261,6276,0,0,0,0,144,0,0
2025-01-12 13:30:00,2355,18494,0,0,0,415,4707,281,6410,0,0,0,0,290,0,0
2025-01-12 14:00:00,2355,18867,0,0,0,416,4705,237,6368,0,0,0,0,246,0,0
2025-01-12 14:30:00,2351,19043,0,0,0,435,4704,382,6416,0,0,0,0,202,0,0
2025-01-12 15:00:00,2352,19439,0,0,0,436,4707,368,6736,0,0,0,0,88,0,0
2025-01-12 15:30:00,2352,20128,0,0,90,465,4698,275,7035,0,0,0,0,72,0,0
2025-01-12 16:00:00,2354,20221,0,0,112,502,4706,376,7428,0,0,0,0,50,0,0
2025-01-12 16:30:00,2354,20545,0,0,134,491,4702,537,7881,0,0,0,0,0,0,0
